ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Injury,speed
digital_insole_HC_11,0.064731892,0.130924798,0.195747674,0.253074992,0.305412778,0.361836967,0.43127509,0.499584187,0.568534324,0.62846742,0.686187638,0.743628391,0.802263685,0.8565197,0.904579442,0.953432908,1.012775551,1.071367072,1.130133825,1.183363277,1.227566037,1.272344021,1.305734529,1.32766093,1.336899187,1.338503203,1.337058159,1.332049978,1.320195986,1.295652128,1.26624407,1.24194209,1.213812312,1.185163819,1.162181653,1.141336535,1.126868188,1.102934847,1.075359526,1.057250977,1.037792314,1.029752779,1.024942232,1.021643791,1.01665182,1.014561499,1.016138919,1.016898986,1.025585011,1.046903904,1.063841908,1.0838904,1.113903121,1.148647772,1.179678474,1.203692431,1.229313446,1.252670129,1.263469983,1.269750861,1.281973056,1.289890898,1.28835682,1.281790292,1.275269041,1.270366809,1.270727469,1.278388153,1.285238327,1.288825642,1.289854001,1.292439918,1.300227785,1.300784473,1.296105334,1.290880764,1.286305772,1.279354863,1.272535543,1.259514956,1.243847079,1.223325827,1.197215107,1.170929669,1.138388863,1.099854389,1.056690843,1.009860926,0.958954169,0.903934909,0.844527387,0.775456697,0.706672612,0.638600215,0.56134982,0.479052714,0.399385273,0.320208614,0.23640437,0.136610548,0,normal
digital_insole_HC_12,0.055682204,0.106368261,0.158784374,0.223270651,0.289450842,0.358866634,0.429363808,0.493867109,0.54978764,0.601709051,0.65029828,0.696147737,0.740381988,0.783007081,0.826327794,0.871170695,0.913254941,0.950741141,0.981028275,1.008401652,1.03347521,1.05506231,1.074910676,1.092515987,1.108307114,1.121411766,1.13103578,1.138365375,1.143083348,1.145337748,1.143004613,1.137534539,1.129789607,1.119916678,1.108826618,1.097454538,1.086328682,1.076052403,1.066382757,1.058568895,1.05255523,1.048152091,1.045052452,1.044327867,1.045552304,1.047768977,1.05140535,1.056822522,1.063911762,1.072702365,1.081104721,1.091406499,1.104625182,1.118493994,1.132992554,1.14702025,1.160406718,1.173964415,1.186859195,1.199783659,1.212930104,1.226025756,1.238224923,1.249708349,1.259761449,1.268222118,1.275121404,1.280197223,1.285679129,1.290268575,1.294240058,1.297345984,1.29905014,1.297790625,1.293286877,1.285690648,1.274176529,1.259647411,1.242096927,1.22177524,1.199087663,1.173792458,1.148714227,1.121704617,1.091383089,1.05851972,1.020809973,0.974912636,0.919330775,0.851995965,0.772995687,0.686700767,0.594862553,0.499581029,0.409578486,0.327915884,0.257063089,0.197109018,0.14890864,0.088802406,1,normal
digital_insole_HC_13,0.039801149,0.081726099,0.130610504,0.208493385,0.30365791,0.410263697,0.518684815,0.612371818,0.693472306,0.759920362,0.807960421,0.847633219,0.881845716,0.916159105,0.953576106,0.993970844,1.035682859,1.073538658,1.107899464,1.140828441,1.169646658,1.192338152,1.209234256,1.220795568,1.227816473,1.230592544,1.229066707,1.221845724,1.210438323,1.19523327,1.178322139,1.157086101,1.133339905,1.107289253,1.08110453,1.055259198,1.030104332,1.008102854,0.985998091,0.964135912,0.944658987,0.926477713,0.909654502,0.895861864,0.882669025,0.870539114,0.860756373,0.85016862,0.841650605,0.835543877,0.832073997,0.830459207,0.830766905,0.831303796,0.832912543,0.837494126,0.842342491,0.848539589,0.854875215,0.862035505,0.869318924,0.877419835,0.886241379,0.89583256,0.904560882,0.914925499,0.927072804,0.937195364,0.946862481,0.955859138,0.96509879,0.973926544,0.981729783,0.988164817,0.992158463,0.994361396,0.996821093,0.997078152,0.994912664,0.990821857,0.983221708,0.97408556,0.961483457,0.945813734,0.926726511,0.902664682,0.872645417,0.838601654,0.795331632,0.741603261,0.678590125,0.602345675,0.523863991,0.447811156,0.377180204,0.315747725,0.26189831,0.219698163,0.182420212,0.115967295,0,normal
digital_insole_HC_14,0.013840368,0.051644314,0.115908943,0.202645597,0.286992769,0.366276467,0.43671475,0.511460216,0.594578442,0.657647823,0.710798012,0.750597731,0.783799138,0.815564668,0.844704524,0.877580771,0.910965698,0.941543956,0.965834351,0.986907706,1.005396236,1.02047162,1.033495057,1.046230954,1.057734733,1.067917811,1.075174092,1.077732927,1.075601353,1.069636172,1.060966277,1.048845198,1.033039375,1.015370297,0.996099273,0.975878795,0.954362982,0.930286377,0.904710713,0.878331134,0.851617746,0.826300117,0.803184228,0.781186596,0.761350138,0.742917001,0.727588937,0.714564017,0.703222615,0.6935733,0.687882817,0.685358446,0.685909552,0.68986339,0.695261442,0.70462324,0.717874619,0.733906176,0.753989763,0.779295102,0.811225493,0.849633163,0.892002164,0.935897788,0.977569291,1.015966343,1.050531515,1.082793907,1.112994829,1.140109671,1.164986868,1.18795525,1.207283538,1.224245003,1.237967166,1.248002946,1.256129911,1.262673711,1.26619116,1.268368485,1.269217535,1.265357251,1.257914768,1.245052343,1.224364468,1.198242858,1.162771739,1.11812608,1.067366874,1.005590512,0.932161842,0.850571636,0.754888707,0.6590142,0.564083029,0.479429217,0.399568831,0.323663592,0.251484415,0.142478534,1,normal
digital_insole_HC_15,0.014003173,0.048409798,0.106661581,0.209120375,0.334953034,0.459729744,0.565373349,0.632390372,0.666823917,0.673806349,0.666572448,0.664571669,0.670511689,0.687995302,0.714700284,0.750589394,0.791363516,0.83203572,0.872670658,0.910688399,0.938653264,0.959718602,0.972101429,0.981674352,0.994596166,1.007657517,1.014657821,1.02656032,1.040091144,1.05275704,1.05610729,1.056445767,1.049128018,1.035810314,1.026081832,1.016807417,1.012082188,1.007489594,1.000503643,0.998539113,0.999360882,0.999223414,1.000888391,1.005443055,1.011227836,1.016045412,1.023474174,1.035493329,1.044550901,1.054273194,1.063688849,1.071265711,1.078133238,1.08061905,1.082130692,1.08349616,1.083577763,1.080981558,1.077769632,1.069462365,1.055872316,1.044575659,1.034443119,1.023953468,1.012063354,1.003202755,0.997505063,0.9905935,0.984235351,0.978419326,0.971326331,0.964486435,0.958009798,0.951549105,0.945322425,0.939701563,0.933662531,0.927088011,0.919830751,0.910236493,0.898945323,0.887095108,0.874107562,0.859297976,0.842349794,0.822039418,0.799579582,0.773587632,0.739935065,0.701929904,0.65610065,0.598258861,0.531942984,0.457854547,0.379691764,0.303746345,0.232040473,0.169332872,0.121800003,0.067915474,1,normal
digital_insole_HC_16,0.072990816,0.125148055,0.164296235,0.205750649,0.275493533,0.350952041,0.433822019,0.505231406,0.563479513,0.609661347,0.650009752,0.685098298,0.723811988,0.764603351,0.809671394,0.860578871,0.905318498,0.949433708,0.992849178,1.03453926,1.074185002,1.113899426,1.157930271,1.194668492,1.23035047,1.256017014,1.277881358,1.288134336,1.294465094,1.300111989,1.304065483,1.303890434,1.291112138,1.271239986,1.245232877,1.207430351,1.166559589,1.132060878,1.105332255,1.078660047,1.053155341,1.027239353,1.006130706,0.988380214,0.971658886,0.956208931,0.940363349,0.929557735,0.926247106,0.918101469,0.913311132,0.913471565,0.917011718,0.924230102,0.93343292,0.943026407,0.957623934,0.975711657,0.991169134,1.006740458,1.024558815,1.042773026,1.061016786,1.078858597,1.096928511,1.115737432,1.132564815,1.149456929,1.165145715,1.180300197,1.194887264,1.211778695,1.223316657,1.231231757,1.237212313,1.246984468,1.250009572,1.247782579,1.242666241,1.238833104,1.230392079,1.217044057,1.194539087,1.164771804,1.126970733,1.075991033,1.00750382,0.933719062,0.858863886,0.781339338,0.688934807,0.601298859,0.530471766,0.472269595,0.417808477,0.36576877,0.3080368,0.253316082,0.190405647,0.108415543,1,normal
digital_insole_HC_17,0.019908121,0.059857427,0.123919265,0.212325729,0.309717295,0.418426868,0.538208593,0.655207475,0.757191998,0.828652446,0.882332651,0.919210152,0.951166441,0.978331439,1.000665474,1.022842199,1.041995257,1.056117941,1.068376581,1.078938499,1.08723109,1.095932541,1.104357988,1.112883228,1.121831768,1.130520407,1.137245435,1.141937633,1.144248258,1.141854108,1.135372299,1.126040269,1.11266615,1.09791902,1.082582039,1.066767277,1.051978325,1.039172018,1.028843549,1.017870435,1.006634165,0.996086667,0.987020608,0.977618729,0.967358069,0.958785345,0.950711736,0.942348479,0.935054977,0.928253165,0.924196512,0.919787104,0.915553103,0.912307472,0.909970156,0.909304079,0.909331592,0.908898064,0.908724742,0.910462647,0.914742185,0.920423627,0.928361284,0.942222634,0.961770009,0.987438922,1.01887985,1.054266574,1.089827924,1.120070439,1.146184543,1.170856808,1.195148979,1.2184802,1.239735019,1.259510013,1.280356099,1.299276994,1.314257942,1.326002203,1.333010056,1.33630314,1.33566385,1.33041544,1.318792618,1.300435186,1.277249582,1.246724211,1.204766315,1.149163337,1.072256075,0.979967249,0.863748027,0.739485545,0.614798848,0.498591627,0.402586892,0.319360436,0.245607142,0.137358475,0,normal
digital_insole_HC_18,0.010173312,0.04566506,0.111110103,0.255704296,0.38708283,0.482653112,0.607641832,0.734058071,0.852800065,0.946885761,1.026623233,1.086232931,1.15277307,1.223122901,1.298050061,1.366605547,1.425223497,1.466869069,1.501214716,1.526038641,1.540702184,1.548259151,1.546464702,1.535073678,1.517010679,1.493413447,1.468200584,1.437021222,1.401860096,1.364009063,1.32428249,1.283437479,1.24112221,1.198991602,1.156611305,1.114224989,1.073138392,1.034196924,0.998853736,0.964905637,0.931618923,0.900502715,0.871894308,0.845931328,0.82277077,0.802427128,0.786535305,0.772866149,0.76212512,0.75701849,0.754742602,0.754743487,0.759696206,0.768538748,0.782302318,0.800892383,0.82303487,0.848914512,0.87965908,0.913542122,0.948828227,0.985623421,1.023812177,1.062946054,1.102542995,1.141643622,1.180082959,1.217277518,1.252871593,1.28773847,1.320551355,1.350507026,1.378219827,1.403880095,1.425833001,1.442027627,1.454452758,1.462320546,1.465262235,1.463210881,1.45622434,1.442861786,1.423321921,1.398331096,1.360280901,1.308650126,1.241797312,1.148380306,1.041921558,0.923432701,0.809403814,0.700133313,0.603963651,0.522577926,0.448582264,0.381180607,0.320291796,0.263690994,0.211792386,0.121906711,0,normal
digital_insole_HC_19,0.098898462,0.179181809,0.241691826,0.314387131,0.377111239,0.473790973,0.562399867,0.657363233,0.757745769,0.833043494,0.896350744,0.945715649,0.9882199,1.019700622,1.033325567,1.053177062,1.084451069,1.125226808,1.170420474,1.227612718,1.2669472,1.293098561,1.313864059,1.32398012,1.330939801,1.331469108,1.31895461,1.305124718,1.285141219,1.267714268,1.242882595,1.206255438,1.173746843,1.14219294,1.109151726,1.06860547,1.033466473,1.006306513,0.976360148,0.944437496,0.920272482,0.907200415,0.898022638,0.888222262,0.878875621,0.871332612,0.857358747,0.849086131,0.85322673,0.84726849,0.840301419,0.83593528,0.830325553,0.830965114,0.836959644,0.838430223,0.842181188,0.849732384,0.854787061,0.865923183,0.882586938,0.901677531,0.933023348,0.965625854,0.991246091,1.010906106,1.027405232,1.039974224,1.051234324,1.06119879,1.069411691,1.075689007,1.078846294,1.069339487,1.061654957,1.059282051,1.052193331,1.047367939,1.032230783,1.014387898,0.990801155,0.966137102,0.940117514,0.92006494,0.894243013,0.870861201,0.840848332,0.795256743,0.746628058,0.699716038,0.634355835,0.563220947,0.500457866,0.433859213,0.359534796,0.30303968,0.251837364,0.202547182,0.155607679,0.090337494,1,normal
digital_insole_HC_20,0.020032544,0.053158983,0.103562549,0.212799992,0.340224642,0.472796032,0.585177649,0.666412461,0.725709446,0.762509939,0.793414211,0.821923053,0.849219756,0.874118678,0.900261786,0.927879887,0.959799525,0.989354443,1.01765115,1.044756057,1.068037273,1.088267721,1.104841905,1.118057232,1.129724015,1.138230636,1.141857956,1.144867041,1.145865601,1.142416461,1.136273909,1.12862247,1.11840949,1.105276108,1.0893474,1.070608099,1.050597081,1.029082673,1.005932357,0.982435772,0.959183014,0.936645983,0.916447233,0.899705635,0.887154397,0.880584389,0.879656246,0.881887112,0.88707301,0.896249238,0.904765139,0.913877761,0.927881716,0.942136799,0.957404041,0.974552933,0.992384983,1.010568043,1.028831744,1.046733976,1.06507577,1.083290397,1.100532496,1.117778516,1.135040214,1.151328843,1.166276023,1.180519171,1.194438486,1.206245001,1.217242956,1.226555986,1.234398649,1.240640364,1.245110019,1.247501021,1.248453473,1.247231144,1.243609132,1.237318308,1.228030137,1.215433203,1.1996419,1.179956902,1.154481912,1.122309441,1.079350455,1.02657061,0.958849988,0.880223913,0.797929826,0.715058452,0.635626473,0.55896744,0.486452479,0.420035144,0.356816324,0.295601705,0.226664706,0.129912812,0,normal
