"sample","Foot flexibility (left) (g)","Foot flexibility (right) (g)","Force raise (left) (s)","Force raise (right) (s)","Forefoot/backfoot dominance (left) ","Forefoot/backfoot dominance (right) ","Gait direction dynamics (left) (g)","Gait direction dynamics (right) (g)","Gait line length (left)","Gait line length (right)","Gait line width (left)","Gait line width (right)","max_force_l(N)","max_force_r(N)","Mean double support time (left) (s)","Mean double support time (right) (s)","Mean double support time (s)","Mean endpoint x of gait line (left) (mm)","Mean endpoint x of gait line (right) (mm)","Mean endpoint y of gait line (left) (mm)","Mean endpoint y of gait line (right) (mm)","Mean fraction of double support (%)","Mean fraction of stance phase (left) (%)","Mean fraction of stance phase (right) (%)","Mean fraction of swing phase (left) (%)","Mean fraction of swing phase (right) (%)","Mean gait cadence (strides per minute)","Mean gait cycle time (s)","Mean stance duration (left) (s)","Mean stance duration (right) (s)","Mean startpoint x of gait line (left) (mm)","Mean startpoint x of gait line (right) (mm)","Mean startpoint y of gait line (left) (mm)","Mean startpoint y of gait line (right) (mm)","Mean step duration (left) (s)","Mean step duration (right) (s)","Mean swing duration (left) (s)","Mean swing duration (right) (s)","mean_force_l(N)","mean_force_r(N)","mean_gaitlength_l(mm)","mean_gaitlength_r(mm)","mean_gaitwidth_l(mm)","mean_gaitwidth_r(mm)","mean_max_force_l(N)","mean_max_force_r(N)","mean_stride_length(m)","Medial-/lateral Dominance (left) ","Medial-/lateral Dominance (right) ","Standard deviation x of gait line endpoint (left) (mm)","Standard deviation x of gait line endpoint (right) (mm)","Standard deviation x of gait line startpoint (left) (mm)","Standard deviation x of gait line startpoint (right) (mm)","Standard deviation y of gait line endpoint (left) (mm)","Standard deviation y of gait line endpoint (right) (mm)","Standard deviation y of gait line startpoint (left) (mm)","Standard deviation y of gait line startpoint (right) (mm)","Stddev of fraction of stance phase (left) (%)","Stddev of fraction of stance phase (right) (%)","Stddev of fraction of swing phase (left) (%)","Stddev of fraction of swing phase (right) (%)","Stddev of stance duration (left) (s)","Stddev of stance duration (right) (s)","Stddev of swing duration (left) (s)","Stddev of swing duration (right) (s)","Takeoff dynamics (left)","Takeoff dynamics (right)","walking_distance(m)","walking_speed(m/s)","Bounding box of COP (AP/ML) (left) (Length) (mm)","Bounding box of COP (AP/ML) (left) (Width) (mm)","Bounding box of COP (AP/ML) (right) (Length) (mm)","Bounding box of COP (AP/ML) (right) (Width) (mm)","COP trace length (left) (m)","COP trace length (right) (m)","Mean COP (AP/ML) (left) (x-direction) (mm)","Mean COP (AP/ML) (left) (y-direction) (mm)","Mean COP (AP/ML) (right) (x-direction) (mm)","Mean COP (AP/ML) (right) (y-direction) (mm)","Mean COP velocity (left) (mm/s)","Mean COP velocity (right) (mm/s)","Standard deviation of COP (AP/ML) (left) (x-direction) (mm)","Standard deviation of COP (AP/ML) (left) (y-direction) (mm)","Standard deviation of COP (AP/ML) (right) (x-direction) (mm)","Standard deviation of COP (AP/ML) (right) (y-direction) (mm)","speed"
"digital_insole_HC_03_06_f",7.29697275161743,6.4961633682251,0.222222222222222,0.225806451612903,0.463064089417458,0.468529000878334,7.60722637176514,8.1198034286499,0.685,0.675,0.154596841555864,0.162460481487806,15.2212962962963,14.9037037037037,0.0886875,0.083,0.218404761904762,78.15,76.8475,-2.20571128028631,-1.17503510798017,24.1637646265456,59.7052501413884,61.9710777716138,40.2947498586116,38.0289222283862,68.7714891924896,0.903852380952381,0.5133125,0.599,-100.2925,-98.99,-2.97474789785487,-4.04363860514429,0.4284,0.5103125,0.344733333333333,0.340714285714286,9.8204594017094,9.67270061728395,178.4425,175.8375,14.1487029391927,14.868383265764,15.5833333333333,15.3555555555556,2.03103436334901,0.47886661067605,0.477825347334146,2.49060493847355,1.88316259207204,0.573777726618573,6.69767279177904,1.65763496518135,1.8829079079628,0.616379768848419,1.13793650984764,1.16099718602296,5.87346971149007,1.16099718602296,5.87346971149007,0.0268600976124436,0.328750855512195,0.00883528280374897,0.0133920475945805,0,2.90646442759119,30.0403131894483,2.24708636736558,185.799982056022,26.2119145512581,183.497015938163,29.043513686657,6.3181745264558,6.42939118411062,-2.81940482325751,-4.6501481923408,-4.57365982999628,-5.51011246323522,403.588280195196,412.272599173493,51.5020565785858,5.11379698963842,50.009521931684,5.74624056706549,"fast"
"digital_insole_HC_03_07_f",6.8041296005249,6.5928783416748,0.228070175438597,0.228070175438597,0.46361169219017,0.467089504003525,6.47140026092529,7.77615833282471,0.69,0.675,0.144090787348251,0.153373364737462,16.1935185185185,15.9111111111111,0.0974,0.0924,0.190785714285714,79.4525,78.15,0.674700288587871,-0.0143383537599196,21.3219445996647,60.4015751416611,60.9094086989565,39.5984248583389,39.0905913010435,67.1177322918009,0.894785714285714,0.5444375,0.5466,-100.2925,-97.6875,-3.53431629964461,-4.25617565512657,0.449,0.4492,0.355071428571428,0.348928571428571,10.3441077441077,10.2336430976431,179.745,175.8375,13.187188858112,14.0367303407726,16.2888888888889,15.9437029803241,1.75110918399023,0.485808912664652,0.47684065438807,1.93667073058896,1.46331576048397,0.256849072524346,0.784939421457238,2.17753883600235,1.7868926179409,0.416950012147427,0.468464380800724,0.866521656890979,0.874205118057418,0.866521656890979,0.874205118057418,0.0216966839344173,0.0224523198504446,0.0158990758298996,0.00639714540930211,2.62045604758757,2.68948247078464,24.0268420016095,1.95701513338095,185.998525932431,26.739897813797,184.682153791189,20.9182838010788,6.7346016401694,6.85072881091099,-0.102600564392548,-4.16875563968372,-1.57848462332062,-5.24617685746655,408.975626414611,415.523067320373,53.6039397140516,5.12478905883041,52.8871212637408,5.04097346305013,"fast"
"digital_insole_HC_03_08_f",7.48212862014771,7.15279722213745,0.240740740740741,0.777777777777778,0.461689203977585,0.465484276413917,7.56715488433838,8.0140552520752,0.685,0.68,0.135489918383086,0.150677450288414,15.7455337690632,15.0351851851852,0.0765625,0.09775,0.17165,78.15,78.15,-1.53346797843331,-0.427993064187467,20.3668076378707,60.345522753913,60.0041728278846,39.654477246087,39.9958271721154,71.2614647802282,0.842792857142857,0.519823529411765,0.5121875,-100.2925,-98.99,-3.23569229554385,-4.26885261764129,0.4158125,0.435625,0.335,0.336142857142857,9.98136416959946,9.73874643874644,178.4425,177.14,12.4000373304201,13.7900002503957,16.011328125,15.1305555555556,2.02777576444696,0.478804931044579,0.480591647326946,2.87775540491566,3.09132117824629,0.546710569760762,0.618145733023994,1.56247236251831,1.91036369085312,0.374689994752407,0.603476309478283,1.0065528291263,0.900122457822785,1.0065528291263,0.900122457822785,0.0339276657786873,0.0279065824448283,0.0140285423334001,0.00767981717469464,0,0,31.9402438996062,2.40601916266982,183.50266776979,26.6992033863068,184.85001629591,31.9599127674103,6.80188229715881,6.65826366304326,-1.0336266802996,-4.50082767975808,-2.72901718596647,-5.50353164938884,412.085441485448,406.090733291246,52.1657523596339,4.95448779490285,51.785144049575,6.13831736231496,"fast"
"digital_insole_HC_03_09_f",6.80644512176514,6.08160400390625,0.222222222222222,0.767857142857143,0.460011333227158,0.463221326470375,7.70452499389648,7.75161743164062,0.685,0.675,0.154394009007756,0.161236938955771,15.8300653594771,14.8691358024691,0.0910588235294118,0.0932941176470588,0.186008333333333,78.15,76.8475,-1.29741898462176,-1.08854492197719,21.7211698933939,60.1928495710485,61.4183392306953,39.8071504289516,38.5816607693047,70.2776931268188,0.856345833333333,0.519764705882353,0.540111111111111,-100.2925,-98.99,-3.23857977039674,-4.38353259241581,0.426470588235294,0.442588235294118,0.3384,0.3319375,9.96899614546673,9.73688462124676,178.4425,175.8375,14.1301397043898,14.7564046532321,16.1420482494213,15.1078188295718,1.83456543356462,0.474681371822953,0.470521137118339,3.13356677582488,5.055120870471,0.407410121173598,2.90917940437794,3.43938009262085,3.97470001220703,0.525145801305771,0.701435503363609,1.06780018818922,2.02544718990189,1.06780018818922,2.02544718990189,0.0316758015113128,0.0572430382850069,0.0175833254344374,0.0144285686660181,0,0,30.1415089186943,2.14231839772438,183.467809632421,32.3913602972031,180.845483973622,24.2263694739342,6.78049918894496,6.97990294598273,1.11254509150505,-4.7241696096931,-0.233032216832013,-5.69287657619731,403.673226703873,416.039992011846,50.6434561966475,5.42191042723558,50.7011520997013,5.78033940498457,"normal"
"digital_insole_HC_03_00_n",4.30661010742188,4.78256225585938,0.2,0.264705882352941,0.454532608389854,0.465885251760483,4.65219116210938,5.2001953125,0.68,0.67,0.163968137286751,0.177905653343447,13.9506172839506,14.7761316872428,0.105647058823529,0.128888888888889,0.24746875,76.8475,75.545,-1.58223835753579,-2.17924126392355,22.701602499785,61.2467362818507,61.1441294655891,38.7532637181493,38.8558705344109,55.4500590665592,1.09009375,0.678333333333333,0.660166666666667,-100.2925,-98.99,-3.54822510872036,-4.04809277144133,0.549444444444445,0.553294117647059,0.424875,0.41775,10.0520818203825,9.94701334330964,177.14,174.535,15.0063639244834,16.2819253939923,14.2181070963542,14.9053493923611,1.63619983175975,0.479400141164661,0.461006253957748,15.7456739339978,2.47830754658207,2.12013120856136,15.5487623345107,3.20071729898453,3.42717108249664,0.55668683797121,3.54363740205765,2.02383382143183,1.27525102661873,2.02383382143183,1.27525102661873,0.114333333333333,0.0445835669775809,0.0269533740930519,0.0121166208160526,1.83899316480417,1.94823657080846,28.2122402266703,1.5009716657487,189.028909176588,38.1434446620941,177.81083856523,34.8347926902771,8.38915196499054,8.00583636747614,4.43964230207136,-5.41103359049713,-1.77448492754122,-9.86868113175087,312.491692058055,300.316466632011,46.4160950012714,5.59805020436835,42.4734923926295,9.07787340208538,"normal"
"digital_insole_HC_03_01_n",4.99884033203125,4.483154296875,0.208955223880597,0.257142857142857,0.461107671260834,0.455644637346268,4.84954833984375,5.00027465820312,0.685,0.68,0.208212075506812,0.236783638463836,13.4584362139918,14.1376906318083,0.0806470588235294,0.161,0.2270625,78.15,75.545,0.310873778983951,-2.03805242198043,20.8901155770226,59.485827391009,61.0773211233977,40.514172608991,38.9226788766023,55.4900238535983,1.0869375,0.642111111111111,0.675176470588235,-100.2925,-101.595,-3.77146606580416,-4.94932665244738,0.477647058823529,0.594529411764706,0.4343125,0.4255625,9.03515036403925,9.05464564910932,178.4425,177.14,19.0555691503834,21.6704385922103,13.5465024594907,14.2997820818866,1.53402355722476,0.487775708548725,0.46228613704443,1.38917525834404,2.08395715709776,2.15310426987708,1.23701589810662,2.1239511346817,3.1693362903595,0.849264506101608,0.478928808271885,3.2970049077217,2.78674875817515,3.29700490772171,2.78674875817515,0.0371407067617921,0.117094348732936,0.0386809364383801,0.0112136565735714,2.16611471718108,2.28235790658413,24.3675769852635,1.41132637085827,191.733947217464,38.2819359540939,190.080406054854,39.873217625618,6.72306292252168,6.71978487718076,-0.268387359300437,-4.72724346416946,-3.08289899606618,-6.51596358883648,328.723984085746,327.634562514908,52.461172743557,6.36691092030205,51.758034683778,7.92461376954052,"normal"
"digital_insole_HC_03_10_n",4.42753887176514,4.15748929977417,0.236111111111111,0.277777777777778,0.451353743672371,0.457376152276993,4.56403017044067,4.656174659729,0.665,0.665,0.211351991165429,0.159406610779263,13.0152505446623,13.1972222222222,0.123066666666667,0.1178,0.245574358974359,72.94,74.2425,-3.68634193048874,-2.97666421626012,21.825349801741,60.3508076531414,61.4008831292572,39.6491923468586,38.5991168707428,53.4090875797795,1.12517948717949,0.691176470588235,0.6951875,-100.2925,-98.99,-3.76382367458194,-3.94652734041214,0.575466666666667,0.571,0.443066666666667,0.436538461538461,9.26445066915655,8.84156084656085,173.2325,173.2325,19.3429342314601,14.5888930185181,13.2400869864005,13.4148148148148,1.49059253060011,0.453361339867115,0.467022903263569,3.62915690941736,5.19666897505522,0.814324712380767,2.0222953974735,5.08842391729355,5.89656458377838,0.395902169644833,0.43389112174511,0.842052042159433,1.29816608813739,0.842052042159433,1.29816608813739,0.060503996264824,0.0494914370750133,0.00926978364844018,0.0139152123984751,1.95433132687778,1.91933746296795,23.3884735596208,1.32475978062541,188.075799196959,36.1006437253952,194.435367465019,40.9531064462662,6.95970692629097,6.98243480722475,-10.6276672554953,-6.86382911371839,-5.71285973837454,-5.74726586250132,315.175569526808,316.047381850575,50.9063369808723,7.63504081385454,51.5088578180669,7.55187209084623,"normal"
"digital_insole_HC_03_11_n",4.70257568359375,4.16692686080933,0.214285714285714,0.260869565217391,0.45793442428112,0.456324264407158,4.81808471679688,4.80996084213257,0.68,0.665,0.167255840267668,0.190968506342677,13.8930041152263,14.4209150326797,0.134588235294118,0.110176470588235,0.244916666666667,76.8475,74.2425,-0.979664085471847,-2.5223866701268,22.4365703118141,61.0746200029402,61.3597129663652,38.9253799970598,38.6402870336348,54.9912115912449,1.09159583333333,0.6725,0.672647058823529,-100.2925,-98.99,-3.40220535279489,-3.88300363837504,0.559470588235294,0.538058823529412,0.4258125,0.420866666666667,9.90599128540305,9.83961239553865,177.14,173.2325,15.3072545012969,17.4774377004818,13.9662552445023,14.6527235243056,1.60345319490431,0.474885180592537,0.463113099336624,2.4442335232161,2.26077413698658,0.591609223862179,0.205766362138092,3.55394329309464,2.89471197843552,0.314291640669107,0.198704473823309,0.550692221745154,1.10044641145843,0.550692221745154,1.10044641145843,0.0243133479572207,0.019381437986081,0.00997633919581727,0.0148811588557104,1.84078516902944,1.87661601270129,26.9637332052656,1.4689073977206,183.484408006072,34.7975485610962,179.638072624803,38.3655265903473,7.11708336113357,6.83407726077047,-2.81207302442509,-5.39688738126167,-4.60733905731268,-7.4438170736827,315.291869097309,310.062032610611,51.5689037344986,6.15494297614053,48.22342699187,7.59975270446255,"normal"
"digital_insole_HC_03_02_n",4.76412773132324,4.00118589401245,0.228571428571429,0.273972602739726,0.459403440356255,0.449535563588142,4.66933584213257,4.4673547744751,0.68,0.66,0.15162100094696,0.188078489016949,13.3943355119826,14.0611111111111,0.1090625,0.14025,0.249138095238095,76.8475,72.94,-0.398371321960973,-4.45803739055991,22.361700581706,60.75512724495,61.6134672815175,39.24487275505,38.3865327184825,53.8781124939984,1.11412857142857,0.678705882352941,0.70125,-100.2925,-98.99,-3.39481464152535,-4.11091913881832,0.542,0.5921875,0.438133333333333,0.426857142857143,9.59807766243753,9.76832290036515,177.14,171.93,13.8763540066658,17.2129433148311,13.501525426794,14.3240740740741,1.56826307047981,0.477694941684604,0.448514759540558,2.72066039638594,14.416022317484,0.294133244547993,0.433317665127106,3.22561399698257,7.45134128093719,0.473837530016899,0.361375661790371,0.472678119780539,1.0925961555541,0.472678119780539,1.0925961555541,0.0265900571994216,0.0606253865967055,0.0122684781271173,0.0155740495828209,1.7559693819262,1.77634811089016,24.001195769873,1.40761408575038,186.621298775077,32.0521550607681,180.402700230479,40.9234226298332,6.77573415779359,6.54235010995064,-2.20473341897512,-5.34646109252065,-4.16046082297756,-8.14679266749696,319.911905467119,308.150822380041,51.3073902686741,6.52187240515108,47.6961204180921,8.36086531894779,"normal"
"digital_insole_HC_03_03_n",4.53704833984375,4.62991333007812,0.214285714285714,0.260869565217391,0.45820178091526,0.457338497042656,4.78265380859375,5.18643188476562,0.68,0.665,0.158808382300052,0.177319914269535,13.7716775599129,14.4932461873638,0.07675,0.164,0.24271875,76.8475,74.2425,-0.798098692456778,-2.74937000532258,22.2645836319335,61.4467548035991,60.8140517749604,38.5532451964009,39.1859482250396,55.0682990214316,1.09015625,0.671823529411765,0.663882352941176,-100.2925,-98.99,-3.20754300276438,-3.911665628494,0.507823529411765,0.5848125,0.4210625,0.426375,9.77457388184032,9.83374630117387,177.14,173.2325,14.5341431481008,16.2283185539478,13.8483660662616,14.5350766782407,1.50498130084683,0.478533558547497,0.466840296983719,1.75258043827489,1.54605228221044,0.280914088070858,0.218607851391425,2.71917600631714,2.80358387231827,0.654389603435993,0.425600561201572,0.854724164564352,0.665018350057275,0.854724164564352,0.665018350057275,0.0228582210571206,0.01487153757208,0.0120388368935707,0.0130760993801669,1.83457162758301,1.94560131024801,24.5342137279401,1.38051889428404,181.794836416841,29.0253791642189,177.030109450221,30.2697861862183,6.88798073172287,6.68303884908127,-0.0767939825889445,-5.20284156052356,-2.84472972030727,-7.0366315624494,326.568401845385,317.468949174921,52.2432368190369,6.01597586905182,48.5048161417954,7.34053027911788,"normal"
"digital_insole_HC_03_04_n",5.0316162109375,4.20556640625,0.2,0.242857142857143,0.456926167011261,0.45707930624485,4.53948974609375,4.93248701095581,0.675,0.665,0.167771648638019,0.186907807823264,13.9481481481481,14.5891067538126,0.164470588235294,0.0757058823529412,0.239339583333333,75.545,74.2425,-2.53521080967784,-3.32527155195839,21.8470631414602,60.7928199533837,61.0622955371607,39.2071800466163,38.9377044628394,54.7845455831628,1.09552291666667,0.675777777777778,0.672235294117647,-100.2925,-98.99,-3.38894053438195,-4.23568181439942,0.593941176470588,0.507764705882353,0.43025,0.425933333333333,10.0063543936093,9.90498526207869,175.8375,173.2325,15.3544612833515,17.1058025719852,14.2403293185764,14.6553376374421,1.91418152328091,0.469993636012077,0.460864759981632,1.21142847742885,1.58923398866318,0.379000029584859,0.386085228645243,2.6439480817318,3.34544810771942,0.289185478538275,0.370889339447022,0.541666242215509,0.814430439747942,0.541666242215509,0.814430439747942,0.030146965123754,0.0154559313258305,0.0116913429510899,0.0125934727361263,1.80248883216337,1.88312710911136,31.4434024741505,1.74727656917042,180.477408438921,35.5718861913681,178.631720528007,35.7799105405808,7.10707588047362,6.7219818553266,-0.0321316115349648,-5.70719414026635,-1.58122080309472,-7.19767030858726,328.407923870136,311.188456799528,50.9575124697056,6.49887243413765,49.3143717411555,7.56733213178434,"normal"
"digital_insole_HC_03_05_n",5.25946044921875,4.6259765625,0.220588235294118,0.25,0.458232939243317,0.457441210746765,5.1883544921875,5.20416641235352,0.675,0.665,0.173032822811528,0.181494986150354,14.1150326797386,14.7111111111111,0.1033125,0.133176470588235,0.23693125,75.545,74.2425,-1.39170774535052,-3.21471320947011,22.2908887778202,61.1725999822928,61.1098652151417,38.8274000177072,38.8901347848583,56.4651152116625,1.06290625,0.653764705882353,0.653411764705882,-100.2925,-98.99,-3.13025466106686,-3.90671498656273,0.520588235294118,0.5453125,0.413375,0.4126,9.99194559978874,10.0081732356242,175.8375,173.2325,15.835963943711,16.6104211324804,14.1960783781829,14.768627025463,1.66641154754216,0.480236742645502,0.460380274802446,1.01308062952012,1.97227367921732,0.218647502886597,0.272364952776115,2.0200018632412,2.79234040021896,0.558580964803696,0.333468817174435,0.707891558381959,0.695044113510718,0.707891558381959,0.695044113510718,0.0199691804060649,0.022292332692785,0.00882379595185655,0.00767506786072062,1.96541681834729,1.96679482698357,27.0482498944853,1.56778789055211,180.034220993519,23.9229317617416,178.229881510139,25.3510086977482,6.75436007650072,6.74292832443213,-0.476496559354547,-5.43228859687466,-2.63995344599526,-7.32447510782683,326.929335745437,326.060363850683,50.5062803581718,5.97137552951675,47.8741957926527,7.2393973442512,"normal"
"digital_insole_HC_03_06_n",4.80038452148438,4.70260429382324,0.217391304347826,0.264705882352941,0.459523186087608,0.457979768514633,5.06143188476562,4.91901016235352,0.68,0.665,0.14756534300391,0.188362976159191,13.8797385620915,14.7833333333333,0.123375,0.11725,0.242122916666667,76.8475,74.2425,-0.897133090683104,-3.13370734952745,22.4049151663418,61.4122584220749,60.9891674867158,38.5877415779251,39.0108325132842,55.544470231923,1.08066875,0.665411764705882,0.6584375,-100.2925,-98.99,-3.35330269724715,-4.00399686691662,0.547875,0.5350625,0.4178125,0.420733333333333,9.93060839592885,10.0184764309764,177.14,173.2325,13.5051801917178,17.2389795780892,13.9904143156829,14.8175925925926,1.5587554707457,0.481965217739344,0.462838739156723,1.12151471665129,1.32886022422463,0.234558654716238,0.196553962712642,2.45702203392982,2.34763649702072,0.524777971208096,0.262603031098843,0.618042512896786,0.712275904369629,0.618042512896787,0.712275904369629,0.0191313073368033,0.0117843580117883,0.0089876216959772,0.0120025923125891,1.88418313024962,1.94849890163534,22.6401661337957,1.44239895041445,180.638019829989,25.2774009132385,177.7180724442,29.4601063525677,6.64923755481649,6.73242424577832,0.154692657269138,-4.5002868776812,-5.61612376497253,-6.96012098557132,324.987172767179,330.831658269205,51.4315560114373,5.24268009079123,49.0224630663878,6.9550861697102,"normal"
"digital_insole_HC_03_07_n",4.05288696289062,4.36904287338257,0.228571428571429,0.257142857142857,0.457986414432526,0.458035007119179,4.7203369140625,4.9016923904419,0.675,0.665,0.144251348138257,0.180730588779171,13.6839506172839,14.4653594771242,0.123411764705882,0.122470588235294,0.246616666666667,75.545,74.2425,-2.64847814846104,-2.41448964060346,22.5123900301621,61.0816157280537,61.4273941528801,38.9183842719463,38.5726058471199,54.787596615348,1.09547083333333,0.673,0.674352941176471,-100.2925,-98.99,-3.27796244343122,-4.0848218460644,0.549470588235294,0.550941176470588,0.4271875,0.421666666666667,9.80665698378117,9.85383826733308,175.8375,173.2325,13.2018833816133,16.5404634850697,13.7835394965278,14.5315899884259,1.46706600476638,0.473179800435901,0.468886338174343,1.19325920706615,1.65092316316441,0.368169242632575,0.25475025747437,2.48005908250809,3.3341855430603,0.455837934017181,0.426037644445896,0.936675104264201,0.570355674695703,0.936675104264201,0.570355674695703,0.020442330808616,0.0138858420341202,0.0103272621613862,0.0103515967635701,1.79352750809062,1.88560717937067,23.7219605156705,1.33921046560623,180.334878250957,27.7174300575256,191.998310089111,35.5842015743256,6.99247999875378,6.98188797838402,-2.15616895244556,-5.26641528144559,-3.12673565819294,-6.51274969263367,322.070839609128,321.731163466385,52.713532502521,5.91659702321945,50.2768660007239,7.02962112326014,"normal"
"digital_insole_HC_03_09_n",4.39464616775513,4.80143213272095,0.220588235294118,0.25,0.444786623120308,0.456744253635406,4.75255632400513,5.0792646408081,0.68,0.665,0.174533611601674,0.187409612938438,13.8024691358025,14.6579520697168,0.1455,0.0819411764705882,0.224847058823529,76.8475,74.2425,-1.03587974361726,-3.94056903002659,20.792294637288,60.5848505275568,60.2239407962974,39.4151494724432,39.7760592037026,55.5049760718028,1.08139607843137,0.659,0.651588235294118,-100.2925,-98.99,-3.12629575762094,-4.33992095715859,0.579235294117647,0.50425,0.427882352941176,0.428666666666667,9.79484973188677,9.68733082458573,177.14,173.2325,15.9733161337852,17.1517277761259,13.9530861183449,14.6875813802083,1.95903980165343,0.483112590387464,0.456859514117241,37.0849784389138,1.85758972796612,1.62366889370605,0.81316364381928,2.58327005147934,3.01797252178192,0.786544679999352,0.534717140197754,1.67947094428327,0.642707290290389,1.67947094428327,0.642707290290389,0.0199276469035135,0.01282946435785,0.0256512408894687,0.00774309728439179,1.88046647230321,2.15282221937796,31.955515731477,1.81158397069012,184.76606951654,27.5851370286941,182.717862814665,34.1855590581894,6.98574644892985,6.85323679881934,-2.24013508990894,-5.12677928840867,-4.38074179942537,-6.92535469368098,329.329928763429,319.930759479919,53.293714353038,6.02416336117299,50.428082579318,7.55289696869813,"normal"
"digital_insole_HC_03_00_s",3.201416015625,3.17802166938782,0.256410256410256,0.253164556962025,0.455667063593864,0.455807223916054,3.76850032806396,3.71108102798462,0.67,0.655,0.161931684546595,0.166723104131719,13.6696296296296,14.1777777777778,0.151,0.148,0.289697712418301,75.545,72.94,-0.850644310323521,-4.20043404003741,23.5840836866168,61.4573587855115,62.0290342275621,38.5426412144885,37.9709657724379,48.895681092817,1.22836111111111,0.7601,0.769631578947368,-98.99,-97.6875,-3.17029804067653,-3.90754506281593,0.624684210526316,0.614166666666667,0.471722222222222,0.466941176470588,9.96327485380117,10.1789220526063,174.535,170.6275,14.8199877697044,15.2584984901349,13.8074074074074,14.2994149667245,1.33507484523896,0.471207844093442,0.451098635792732,15.2474306225777,5.48922064807266,6.98505154438317,0.357754773634952,4.22093198299408,5.07304690599442,2.06698797106743,0.407337547540665,3.44392597912761,0.948025301850892,3.44392597912761,0.948025301850892,0.0614303670833896,0.0309417288094484,0.029382166843088,0.0123881850174948,1.47455053935278,1.5122255489022,24.2217628658523,1.0868748881437,184.551525056362,32.4309009885788,178.848531931639,33.6380130815506,8.18452178919618,7.72179828421264,0.244340988509177,-5.43173918348867,-0.663801626159731,-7.45942737037288,304.73310705176,287.408280947357,50.1596381052215,6.2469147749649,47.4366266278601,7.52942022696018,"slow"
"digital_insole_HC_03_01_s",3.91324853897095,3.36144304275513,0.256410256410256,0.272727272727273,0.460529685020447,0.459734246134758,4.08219385147095,3.78024458885193,0.67,0.66,0.167936002459281,0.186677980409176,13.4970760233918,13.8246913580247,0.156055555555556,0.1265,0.284591503267974,75.545,74.2425,-2.24314924101914,-4.0753763444225,23.4315511345138,61.6677976279801,61.7564001779293,38.3322023720199,38.2435998220707,49.4422444589307,1.21456535947712,0.751421052631579,0.749,-98.99,-97.6875,-3.6619659949284,-3.95315856010826,0.623833333333333,0.592944444444444,0.466444444444444,0.463529411764706,9.95495024109982,9.8081536351166,174.535,171.93,15.3695029450734,17.0847687670478,13.5656919126157,13.8823043258102,1.44942242644522,0.467553392052651,0.460621416568756,2.45508156577125,2.02950005140156,0.63019833189901,0.326019506144803,4.33983839988708,3.85836461305618,0.53227525293827,0.246416716873646,0.88522800205326,0.848374884477593,0.88522800205326,0.848374884477593,0.0263065246848996,0.0247991935352745,0.0197602918956798,0.0114332726366247,1.50941750959191,1.56323871568171,25.7651945375556,1.19336717051539,182.340610817075,29.4913613843918,178.036352857947,31.7703591060638,7.34678651254523,7.34647133288786,0.249781472908769,-6.12076994079263,-4.48495763589363,-8.16664717123525,292.52584163031,292.641464821855,49.4534072737311,6.67492073661487,47.7390681706563,8.17280784759139,"slow"
"digital_insole_HC_03_10_s",3.88206577301025,3.68670654296875,0.25974025974026,0.25974025974026,0.463119685649872,0.460104212164879,4.05635356903076,3.99945068359375,0.68,0.67,0.145651455070209,0.190056630071964,13.6194931773879,14.2189300411523,0.147055555555556,0.137722222222222,0.283917279411765,78.15,75.545,0.707003726154566,-2.67799213880644,23.6698170026191,61.5779796095277,62.0796491343286,38.4220203904723,37.9203508656714,50.0705362318525,1.19949080882353,0.748368421052632,0.747666666666667,-98.99,-98.99,-3.30910365560598,-3.93639492197831,0.605055555555556,0.600611111111111,0.461823529411765,0.45375,10.1790461338532,10.1235555555556,177.14,174.535,13.3300211680256,17.3939827841861,13.7076027199074,14.339917896412,1.54168917108755,0.485547263175249,0.458140291273594,2.21223403513432,1.6661718999967,0.454935629968531,0.298930029210169,3.52357146263122,3.77298575401306,0.52986247330904,0.403669517338276,1.03298271095714,0.644604399701568,1.03298271095714,0.644604399701568,0.0396341300639736,0.0265267160927746,0.0172839105532816,0.0138586615515352,1.49712865346704,1.56400506970849,28.1330818125879,1.28528635629952,182.558664381504,30.107948102951,178.715123862028,29.2788884687424,7.53370876319125,7.80189556692949,2.17557433434128,-4.14611038289088,-1.2520578262498,-8.05973067878442,301.891755687888,311.51509550527,50.8296418716355,5.32324898651,47.7400827988073,7.91270490826594,"slow"
