ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Injury,speed
digital_insole_HC_11,0.033960346,0.087433786,0.159849071,0.257813076,0.342522023,0.419586124,0.491124334,0.559449405,0.625308896,0.68541893,0.752046064,0.824038298,0.894528032,0.950908016,1.001995534,1.049845293,1.092350637,1.126321296,1.160623903,1.193898097,1.229435242,1.249132653,1.258704058,1.260819094,1.258664984,1.254600618,1.244350791,1.230814841,1.211682017,1.192498147,1.170666162,1.14746558,1.12430413,1.101559456,1.07992585,1.058142628,1.036572787,1.017687124,1.000366518,0.98480859,0.97061649,0.96060839,0.953731209,0.95081695,0.952073626,0.958151138,0.968591644,0.981562813,0.99918427,1.021813969,1.043153703,1.065524257,1.094137157,1.123692401,1.151477781,1.177048295,1.200158939,1.219333354,1.235803569,1.251668318,1.267516039,1.283374661,1.300408801,1.319662032,1.339900405,1.360752785,1.382019746,1.40104359,1.418379856,1.432073007,1.441549786,1.448089864,1.449203682,1.445513886,1.439299515,1.429809829,1.415393788,1.396901687,1.377397626,1.355873323,1.331786145,1.304975494,1.276207572,1.247671324,1.216385636,1.178042715,1.132667845,1.077182183,1.012575389,0.946906679,0.880907391,0.806942685,0.724765921,0.638983232,0.543791464,0.44964054,0.36247005,0.281901428,0.217044043,0.128405773,0,normal
digital_insole_HC_12,0.056619933,0.107224185,0.161562742,0.226291008,0.307030726,0.391500581,0.478516394,0.564737489,0.641330082,0.713050321,0.779193213,0.841840276,0.901525962,0.956440828,1.004566595,1.04340404,1.073794762,1.09843481,1.117479979,1.133318948,1.148111337,1.161144359,1.172918456,1.183746139,1.193487983,1.202272645,1.21012752,1.215721043,1.21723276,1.21508463,1.21013646,1.202030948,1.19089209,1.176422554,1.159181825,1.140634764,1.120491462,1.096620743,1.074026643,1.05500599,1.039136229,1.026040973,1.015770453,1.006929677,1.000690497,0.997138941,0.996200631,0.997729896,1.000735913,1.005513189,1.011222082,1.018740101,1.028743789,1.039503102,1.05165663,1.065234748,1.079311819,1.094502033,1.109612393,1.124576711,1.141630142,1.158169691,1.175101906,1.192129209,1.208566533,1.224061607,1.237492483,1.249288876,1.259185544,1.267163466,1.27286617,1.278246203,1.282557287,1.284052846,1.283394746,1.279462725,1.272306093,1.261563418,1.247557183,1.230700143,1.211519119,1.187817705,1.160256355,1.130028927,1.098551928,1.064245528,1.027141511,0.986458549,0.940869265,0.884005373,0.816095965,0.735983546,0.646512823,0.552094932,0.45836961,0.36643585,0.280794895,0.213192334,0.154878203,0.091351505,1,normal
digital_insole_HC_13,0.049784565,0.094796286,0.138724193,0.190883556,0.250634236,0.310606448,0.370420662,0.426292224,0.473780459,0.513489708,0.554288068,0.59374739,0.63512373,0.682171219,0.74117221,0.804999546,0.870036496,0.909897438,0.941277022,0.969073668,0.991072814,1.009221793,1.020069619,1.026636995,1.030857445,1.033918087,1.039814946,1.04008343,1.038657829,1.036090629,1.032381821,1.031412175,1.030628749,1.021898591,1.015537362,1.00605284,0.99814943,0.986026132,0.976532224,0.963484742,0.950862863,0.940813261,0.929100029,0.918697437,0.91155729,0.90598178,0.900895315,0.899106278,0.899152349,0.899388573,0.900968937,0.902700232,0.907199809,0.911594581,0.917780429,0.925966966,0.934813732,0.942296577,0.950109405,0.956204595,0.963019523,0.972008428,0.978650921,0.989694447,0.997319991,1.002623153,1.009393363,1.017525546,1.025035725,1.032556586,1.039503595,1.046424882,1.053362779,1.056233271,1.061088822,1.063755477,1.060809346,1.058745149,1.056461023,1.051640408,1.042827316,1.03245487,1.020793158,1.007280901,0.995288244,0.984564462,0.974822597,0.94806917,0.889523072,0.805910859,0.720379459,0.641074055,0.568603922,0.497270123,0.438864371,0.386799074,0.328619544,0.265830506,0.189347639,0.097203741,0,normal
digital_insole_HC_14,0.015748732,0.050710395,0.107363764,0.200975394,0.294311205,0.387510488,0.47943186,0.578518763,0.691011285,0.77694958,0.846649549,0.889975288,0.921405265,0.948278625,0.974966304,1.006016798,1.040025202,1.07186502,1.099027394,1.121325189,1.135858544,1.146690826,1.153893387,1.158508104,1.161964835,1.162727577,1.159337205,1.153231188,1.14271602,1.124526867,1.099901351,1.072112958,1.042994276,1.0121074,0.979678763,0.94834775,0.917684326,0.885943269,0.856353079,0.829430921,0.803841499,0.779880997,0.756064517,0.733904656,0.714843424,0.698931548,0.685357457,0.672021798,0.661384018,0.653239575,0.649009032,0.646267089,0.64683277,0.651872102,0.659461752,0.671745232,0.686709662,0.706033437,0.731251514,0.76160921,0.794595039,0.830186901,0.866469161,0.902599632,0.937542672,0.971293861,1.003205587,1.031787841,1.05794408,1.081781456,1.104163028,1.125916083,1.146842856,1.166293753,1.18457698,1.198009509,1.209123927,1.217337312,1.22152262,1.22222352,1.219910743,1.212618669,1.200568949,1.182836308,1.155658824,1.122866478,1.083414212,1.032756276,0.979045353,0.918618847,0.849810833,0.775939272,0.694619134,0.613086487,0.5342226,0.461213208,0.393102082,0.326425328,0.25743545,0.147583159,1,normal
digital_insole_HC_15,0.02970444,0.072404629,0.14965872,0.258152787,0.369661156,0.443374045,0.502582577,0.565920627,0.660751108,0.744246694,0.82168359,0.864560652,0.885066598,0.900406189,0.917220413,0.932418121,0.949546076,0.968096492,0.982044938,0.9953083,1.005530899,1.012726747,1.016801207,1.01908946,1.019693714,1.018760568,1.017515578,1.019840183,1.019145404,1.017709759,1.019343387,1.019238717,1.015381546,1.011841643,1.01119424,1.011763779,1.010473454,1.010776528,1.014393062,1.012793225,1.014310192,1.016665721,1.016493591,1.017970571,1.021007384,1.026725245,1.028905431,1.031838817,1.037504251,1.043636126,1.046331584,1.051813362,1.058392602,1.063078248,1.06955674,1.077207644,1.081225975,1.085868865,1.089069504,1.091916491,1.097047688,1.098779738,1.098233409,1.095410494,1.094541804,1.100579149,1.101068361,1.097216279,1.095535045,1.083905727,1.074299701,1.065703072,1.051747549,1.035163963,1.019774966,1.016292893,1.005828635,0.992433321,0.977493399,0.958107342,0.931146994,0.901681917,0.871317691,0.844833633,0.816191342,0.790295338,0.758890938,0.722978469,0.685999621,0.646309451,0.598217167,0.54064398,0.482918647,0.423451761,0.365190409,0.307299957,0.244598389,0.187570811,0.137788666,0.083771033,1,normal
digital_insole_HC_16,0.055424616,0.102944843,0.144461027,0.187656761,0.234669987,0.29003694,0.362825238,0.419652276,0.462458449,0.482207315,0.505575218,0.537713393,0.577504317,0.634496067,0.681627058,0.723525087,0.748305923,0.75817668,0.769102632,0.789528728,0.826356552,0.879268978,0.929308128,0.982216411,1.020685538,1.036275608,1.043503099,1.04894144,1.048025566,1.032947976,1.024035073,1.020250364,1.013351227,1.002555461,0.988129673,0.968231533,0.948333132,0.928046949,0.913635792,0.891926911,0.866244685,0.844902569,0.826944214,0.805507247,0.773891439,0.757974133,0.762519866,0.774829124,0.785122334,0.799103926,0.812875261,0.83016308,0.855496737,0.876469382,0.893094668,0.914955242,0.932119413,0.947625023,0.964636596,0.979365523,0.997064206,1.017916178,1.038054416,1.058925856,1.07606006,1.093724344,1.111135868,1.126669122,1.145943158,1.162063932,1.176593895,1.19028717,1.202829732,1.209669993,1.211997014,1.213958598,1.212881398,1.21028662,1.202892809,1.193969149,1.179048861,1.15783674,1.133175049,1.104782636,1.069051042,1.019172279,0.963465966,0.903888699,0.839511566,0.774781314,0.707169263,0.636968464,0.568957268,0.499898753,0.42591638,0.351273222,0.278209685,0.210739568,0.157820543,0.089429311,1,normal
digital_insole_HC_17,0.015653231,0.048577118,0.103473983,0.212751303,0.345942036,0.504805081,0.662297633,0.805701861,0.920893485,1.006723007,1.070047741,1.099812848,1.119950637,1.134912353,1.154105609,1.177430142,1.203401669,1.225300309,1.245598281,1.265299237,1.28489941,1.304190889,1.321008698,1.335922363,1.348765736,1.358367676,1.362278921,1.359343163,1.349749413,1.333372599,1.309887957,1.280814124,1.243861247,1.201469745,1.1561498,1.111346747,1.068196825,1.028299504,0.994492039,0.964546312,0.937483998,0.913315532,0.89197301,0.873240725,0.857564556,0.844081807,0.831929706,0.822781324,0.816928077,0.811577785,0.808437988,0.806476401,0.806202124,0.807302017,0.810549443,0.8159272,0.821835756,0.82969212,0.840458074,0.851921893,0.865750865,0.880825003,0.89765722,0.916365219,0.938225272,0.963477369,0.9906785,1.017685391,1.042583726,1.065651564,1.087223698,1.106200732,1.124892749,1.145072635,1.16614805,1.184959352,1.205081088,1.225336008,1.241649717,1.25370103,1.261569493,1.264492087,1.262697822,1.256836626,1.245379248,1.227635588,1.203146114,1.170660452,1.128692916,1.077546612,1.008484623,0.927160089,0.827502653,0.71798289,0.608694815,0.503605654,0.410770457,0.328029365,0.253946097,0.142971705,0,normal
digital_insole_HC_18,0.02316235,0.072736287,0.151922681,0.315937199,0.461880396,0.583901522,0.741544062,0.897501766,1.042125001,1.152880241,1.254813434,1.34277683,1.420075416,1.493422848,1.563384607,1.623209827,1.676365787,1.717750889,1.747880193,1.77056766,1.783603103,1.78692728,1.782997091,1.76908256,1.742110196,1.706563463,1.662874898,1.609971418,1.553073296,1.492721168,1.434288153,1.377797824,1.322909458,1.270634926,1.220126229,1.172496384,1.128399633,1.088288271,1.050256265,1.016516983,0.985785888,0.957762759,0.935079422,0.916311389,0.900502198,0.887802291,0.879456914,0.874029604,0.870625522,0.870537206,0.873620424,0.879001706,0.886295224,0.896595098,0.910323961,0.927088801,0.947021988,0.968094602,0.990832961,1.016436959,1.043138227,1.070139378,1.096925122,1.125198149,1.153130318,1.179592823,1.206996118,1.234959331,1.262283114,1.288052141,1.312909318,1.335654008,1.356306426,1.374584179,1.38937769,1.40189189,1.411849883,1.416069396,1.415438176,1.41093295,1.400702527,1.383599883,1.359353696,1.326886573,1.27861575,1.216704266,1.136172642,1.048643579,0.957606343,0.864290322,0.77239353,0.682489456,0.604640147,0.536979844,0.471894373,0.410538986,0.350852208,0.292562801,0.23056215,0.132462806,0,normal
digital_insole_HC_19,0.071741356,0.125256667,0.162831961,0.226709738,0.297559449,0.373154074,0.443764817,0.519911815,0.597232704,0.681610939,0.768429141,0.853245227,0.923681991,0.973896778,1.006314188,1.03352118,1.062926871,1.095432761,1.118924523,1.137675871,1.164397173,1.195306217,1.218586534,1.239280908,1.256754616,1.269545482,1.274877586,1.273377854,1.261507539,1.246158645,1.230142386,1.211618576,1.192633973,1.17221715,1.149054691,1.126061763,1.104188265,1.080097515,1.058357075,1.03663613,1.011282094,0.988053928,0.966270263,0.947285956,0.928511211,0.907498706,0.886401248,0.868671454,0.857381126,0.849083455,0.846421461,0.844304791,0.845791809,0.852447833,0.859397726,0.871428528,0.882362409,0.89401857,0.908622079,0.927579112,0.948439147,0.972153657,0.993522595,1.015505681,1.037398737,1.055383024,1.074953811,1.093525006,1.110765041,1.125394772,1.137496399,1.145418346,1.151257438,1.154232041,1.153063334,1.150427684,1.142386572,1.131989244,1.118817793,1.10040346,1.078864457,1.055811635,1.030445189,1.000468413,0.968314592,0.926155635,0.87589293,0.819972878,0.755620871,0.684380628,0.606902104,0.528838532,0.456818305,0.386385798,0.317185341,0.258767377,0.207768296,0.162568938,0.134600473,0.080452396,1,normal
digital_insole_HC_20,0.014369258,0.045479549,0.096370947,0.215047943,0.340910608,0.468559631,0.572001198,0.645460438,0.697543634,0.725485875,0.748219094,0.771315523,0.800480419,0.834817104,0.875974479,0.913140039,0.94864119,0.98367192,1.014202186,1.044466607,1.075686079,1.103326485,1.127716303,1.150156671,1.170783006,1.18794932,1.202868883,1.214339469,1.21927399,1.21802791,1.210130943,1.19741774,1.18035972,1.157725043,1.130885344,1.101951651,1.068534433,1.038366067,1.012315436,0.989426927,0.972082848,0.961221142,0.955260603,0.951515003,0.949947733,0.951359352,0.955669909,0.960506154,0.965426245,0.971636655,0.977426733,0.983616987,0.990505895,0.998553877,1.006732123,1.014985377,1.024805138,1.035037778,1.045745754,1.056908289,1.069267015,1.081356748,1.094261129,1.106927848,1.119808369,1.132628381,1.144830776,1.157451434,1.168917164,1.179355558,1.18806256,1.196937984,1.204786647,1.209904045,1.213051454,1.214783656,1.214491623,1.211162721,1.206281527,1.198913031,1.188129674,1.174428365,1.15720858,1.136532423,1.110274118,1.077814907,1.037095874,0.988212468,0.925916895,0.852577353,0.776246491,0.698099049,0.619068379,0.544499347,0.479077429,0.420950592,0.362426127,0.300718017,0.228567482,0.129600853,0,normal
