ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Injury,speed
digital_insole_HC_11,0.033865104,0.08089823,0.143696515,0.232635818,0.320274298,0.403964487,0.48129757,0.558367612,0.627914207,0.693766758,0.762130898,0.842318658,0.915271023,0.98704163,1.046695978,1.10185013,1.1556376,1.203666277,1.241017751,1.271853853,1.30346381,1.32881336,1.34921546,1.356864872,1.364961201,1.366094808,1.351521061,1.331335554,1.30963558,1.285643562,1.2577791,1.228257696,1.198038783,1.169205272,1.138183021,1.101971067,1.067817123,1.03592746,1.005509252,0.977138264,0.947346647,0.918860738,0.892819737,0.87825327,0.869514794,0.85962526,0.855659796,0.860218081,0.869783418,0.886646656,0.902183854,0.924177666,0.955732897,0.989557291,1.027207777,1.066235175,1.102663799,1.136245591,1.167798937,1.198883113,1.22258025,1.245608878,1.272501907,1.296937058,1.320516266,1.345179896,1.367538808,1.387177718,1.407236647,1.426958504,1.441016457,1.447342987,1.44907162,1.446278327,1.44034901,1.433932471,1.42342649,1.407570817,1.389564875,1.370336786,1.345638776,1.316760383,1.287463965,1.254363728,1.212354789,1.164879924,1.108495874,1.043841786,0.977668773,0.909012633,0.83138933,0.748341191,0.657304644,0.567435343,0.480478031,0.396410063,0.321409518,0.253945653,0.20606335,0.120215149,0,fast
digital_insole_HC_12,0.110179771,0.191584278,0.242886095,0.323609633,0.42033818,0.537189143,0.647034663,0.747056266,0.829001592,0.901814079,0.972302323,1.042206753,1.108974426,1.168805854,1.219691687,1.26196316,1.294756423,1.317427605,1.33475046,1.345938531,1.351967923,1.355095779,1.35608358,1.354826106,1.351772204,1.347086163,1.340442554,1.330243265,1.316854772,1.301198928,1.283306514,1.26225149,1.238058892,1.211755114,1.183944027,1.154774724,1.125203005,1.097635624,1.071373248,1.047537005,1.028334305,1.01362558,1.003148049,0.9971915,0.994449638,0.994233125,0.997833333,1.003214446,1.010104166,1.020756586,1.030399335,1.039936542,1.052945416,1.06723171,1.08241892,1.098514871,1.115330459,1.131383477,1.146638948,1.161849889,1.176605307,1.191297282,1.207318691,1.224334633,1.241605517,1.258816989,1.275908484,1.292652946,1.308903189,1.324106716,1.337114,1.348338634,1.356276353,1.360018221,1.360104647,1.356115065,1.347488531,1.334601118,1.31760288,1.296958528,1.27316256,1.246634132,1.21722518,1.187262081,1.152543026,1.111250971,1.063097263,1.00197427,0.927000347,0.840712887,0.748187318,0.654524117,0.566507594,0.488857181,0.418163885,0.356512741,0.305740579,0.263212641,0.235803602,0.146383495,1,fast
digital_insole_HC_13,0.033295988,0.074076253,0.127490845,0.196633416,0.27242251,0.345335724,0.424762365,0.499436148,0.56277588,0.617973661,0.671366571,0.737404817,0.805375593,0.87374877,0.940770739,0.99467703,1.044215369,1.089758539,1.125587536,1.155558383,1.173573718,1.188957636,1.190153856,1.190655753,1.196590495,1.196678825,1.189920493,1.178548589,1.163257925,1.138217802,1.107717053,1.078593087,1.045699554,1.011889375,0.979714046,0.935398246,0.893738515,0.862914949,0.835828289,0.807389379,0.777810073,0.752762526,0.731058004,0.712019078,0.696793609,0.682243234,0.667104878,0.654755731,0.646337557,0.640320261,0.635512937,0.631631319,0.630622585,0.634615225,0.6441556,0.658335127,0.675729707,0.69986344,0.725958966,0.749007798,0.770221736,0.794137024,0.818818284,0.842846248,0.868303617,0.892540916,0.916127406,0.934000345,0.951578866,0.97041062,0.988649178,1.002695254,1.013877323,1.023189469,1.026340312,1.025973596,1.025089436,1.023888256,1.021364225,1.019284362,1.012270792,1.000672816,0.98512233,0.968453365,0.950205209,0.929495272,0.898977521,0.867118226,0.825191085,0.776984865,0.707096959,0.6306672,0.559477443,0.484086696,0.405779616,0.337875727,0.268912073,0.205035272,0.140277364,0.070009734,0,fast
digital_insole_HC_14,0.008575624,0.020285595,0.057487056,0.114868558,0.2464207,0.403248433,0.616816672,0.79734038,0.933323581,1.054442616,1.159203467,1.238961995,1.304195033,1.33662544,1.359262161,1.383084848,1.40766876,1.43422049,1.459446773,1.483111561,1.502723944,1.513241297,1.517180526,1.512122287,1.50142935,1.487731867,1.472371704,1.453940966,1.429089049,1.400468501,1.364091903,1.322794399,1.274072204,1.218593399,1.15516961,1.08761861,1.018628403,0.953329223,0.893171055,0.837935169,0.789835715,0.746477063,0.707698176,0.673418926,0.641994822,0.614241586,0.590245367,0.569543818,0.551824241,0.536679501,0.525546656,0.518855204,0.515246924,0.514411034,0.517308206,0.525213948,0.539945474,0.559522924,0.583843081,0.613047597,0.647299893,0.685335149,0.726180527,0.768097627,0.811373088,0.854724037,0.896369256,0.936159769,0.974585475,1.01262799,1.048828863,1.079681492,1.107211445,1.129673881,1.149085729,1.163780568,1.175686993,1.183831717,1.186814587,1.185886747,1.179612217,1.170051233,1.152079648,1.130769407,1.101881791,1.070616523,1.031849864,0.988425649,0.935880185,0.875151273,0.801488806,0.722907657,0.637906401,0.5556371,0.475773901,0.404911422,0.338340303,0.274225469,0.21084671,0.107795058,1,fast
digital_insole_HC_15,0.062035965,0.100245379,0.123610748,0.206941621,0.32336711,0.458362197,0.59414906,0.706436091,0.804227896,0.883528569,0.939781404,0.972376447,0.985999122,0.990567727,0.994342307,1.002428779,1.013526416,1.02411095,1.03541997,1.047087604,1.056217756,1.062430297,1.062782759,1.061069616,1.056844614,1.050376497,1.040698313,1.028885389,1.01799982,1.005519542,0.991236891,0.978337497,0.966270621,0.954745375,0.943602984,0.930310291,0.916090557,0.90294403,0.894535076,0.885156406,0.879521347,0.875287885,0.867686211,0.863819933,0.868539864,0.869450093,0.868554756,0.86817095,0.868433807,0.871130364,0.883384788,0.888793808,0.899060991,0.913173621,0.921100528,0.93057117,0.939860224,0.950156846,0.960551062,0.969492879,0.977456981,0.987282677,0.993709664,0.997213982,1.002238737,1.008603147,1.01325715,1.016843971,1.018309058,1.017171521,1.013553508,1.005051063,0.993940814,0.982981536,0.96609854,0.947845815,0.926794789,0.902089641,0.877399334,0.851015768,0.816069308,0.779933925,0.744186134,0.708968274,0.666275813,0.619321695,0.574031388,0.52779551,0.476682113,0.430390753,0.38851241,0.352154497,0.316128521,0.281054454,0.251845835,0.221751555,0.192302929,0.16688869,0.140313185,0.087041951,1,fast
digital_insole_HC_16,0.115914358,0.202501521,0.264201415,0.313429996,0.371170696,0.447687335,0.50584198,0.5341777,0.544900133,0.562251058,0.594023698,0.637089658,0.688346831,0.736280981,0.773993666,0.826456872,0.882348249,0.924929709,0.967344134,1.006216099,1.030932829,1.043189057,1.047061844,1.041403507,1.032901355,1.012926837,0.99612869,0.972247098,0.942473849,0.916710837,0.888855435,0.861599063,0.833801754,0.812448542,0.792402115,0.773931474,0.756423579,0.751751503,0.748140326,0.746892301,0.751285841,0.753958699,0.782319255,0.813571009,0.845731339,0.864590012,0.882488457,0.906998241,0.929994352,0.954260451,0.978231516,1.000432417,1.03147914,1.052959053,1.065834446,1.085866949,1.103263527,1.124377994,1.139263099,1.147630314,1.157051312,1.154208609,1.15726019,1.157754593,1.154838968,1.152214055,1.140201645,1.124065555,1.105349357,1.083649922,1.063347467,1.043820328,1.015590001,0.989351937,0.963853628,0.943433196,0.9110176,0.880177783,0.851795745,0.817680587,0.78421514,0.751888691,0.716808517,0.67928204,0.638728432,0.594736669,0.549977646,0.513145651,0.475008493,0.433918059,0.400669071,0.370679234,0.337338324,0.307203562,0.276789682,0.252273565,0.233212949,0.221356745,0.204862495,0.140401173,1,fast
digital_insole_HC_17,0.005117003,0.012157435,0.043633213,0.091003838,0.230881964,0.381833202,0.621868164,0.858281662,1.041761281,1.212762125,1.353602607,1.477190848,1.55327841,1.605686096,1.628385931,1.64428995,1.650412682,1.652109279,1.648478812,1.641035002,1.631220069,1.619274155,1.601941451,1.581715308,1.556742735,1.52768275,1.496158877,1.462226316,1.418130921,1.370288134,1.317623422,1.262066897,1.201733252,1.137974712,1.071164071,1.004807508,0.938288235,0.87597983,0.82140973,0.771281077,0.727658047,0.689100575,0.655418434,0.62537594,0.59865348,0.576157503,0.557045934,0.541878211,0.530800705,0.522343982,0.516278665,0.514365788,0.516720862,0.523376425,0.53366104,0.547957638,0.568159288,0.591222748,0.61660933,0.647587638,0.685170145,0.724935984,0.766557883,0.812391686,0.860912008,0.908102759,0.955200978,0.999210261,1.03864625,1.074056936,1.107185926,1.135261757,1.160910102,1.182439524,1.200612973,1.211983126,1.221453653,1.230054881,1.236373018,1.238860955,1.238984407,1.234333861,1.227336771,1.216072754,1.200983676,1.179446101,1.152746917,1.116024025,1.071830973,1.006699978,0.931407582,0.833150679,0.72810557,0.620504586,0.515444128,0.430417099,0.344319968,0.273156824,0.204901154,0.104140959,0,fast
digital_insole_HC_18,0.020734887,0.032950792,0.05387344,0.103741798,0.286050793,0.472415559,0.674202279,0.840518311,0.939154466,1.045769344,1.165389421,1.260581804,1.335651939,1.401317707,1.460401592,1.525034173,1.592648815,1.658041844,1.72022003,1.754026559,1.780364418,1.787510545,1.789292703,1.779616823,1.766904478,1.747869666,1.723332119,1.689840977,1.651125442,1.605325728,1.555270311,1.499323266,1.439194013,1.373301608,1.306178064,1.234970936,1.162612958,1.090107052,1.023722036,0.962673082,0.912308328,0.86820407,0.83038809,0.798260883,0.770881525,0.749937991,0.735974484,0.728935399,0.730582135,0.740506664,0.753892102,0.769319623,0.788381884,0.809868741,0.832238809,0.853908807,0.875420074,0.897337477,0.919292369,0.941586088,0.964392346,0.98868229,1.015376511,1.042129044,1.069708783,1.097843733,1.124981407,1.152397608,1.179094147,1.205591386,1.228656193,1.249490594,1.26724129,1.282964886,1.293468568,1.301408512,1.30426391,1.304784611,1.300339126,1.293225809,1.27954283,1.262725905,1.23657671,1.205712044,1.162142163,1.112299318,1.04934415,0.98159354,0.907170794,0.828172612,0.743682859,0.656545792,0.566639299,0.489938042,0.42190703,0.364260549,0.311785921,0.261131876,0.211801633,0.118659627,0,fast
digital_insole_HC_19,0.073027129,0.139387592,0.172354494,0.222454346,0.309656588,0.408662259,0.52117905,0.614531624,0.6971049,0.796011451,0.900617325,1.013124941,1.118700303,1.188203482,1.242661744,1.269759555,1.285113207,1.287807227,1.298646641,1.31697638,1.332371354,1.343254928,1.352279444,1.35976501,1.359541883,1.355666965,1.3469466,1.33465062,1.317997985,1.298363911,1.27601652,1.248613781,1.218718776,1.187099092,1.154155233,1.118597349,1.079541705,1.037965538,0.994524757,0.950697766,0.910233753,0.87157891,0.831619361,0.786362619,0.747240222,0.715863222,0.683595375,0.654583728,0.632312571,0.615902338,0.610337961,0.615082201,0.624291374,0.63884655,0.655393549,0.672892625,0.693335256,0.717825003,0.742708837,0.769027288,0.798521155,0.829474139,0.858844195,0.885624171,0.909948117,0.933752845,0.956282517,0.975947476,0.994816034,1.011399499,1.024904696,1.036518513,1.046443784,1.054921671,1.060362123,1.060953784,1.060025442,1.057516459,1.051773349,1.041426394,1.027049993,1.00664791,0.980829079,0.946476419,0.904397267,0.856354427,0.796040731,0.729817064,0.656072385,0.581099022,0.507458758,0.43529955,0.369777673,0.310695705,0.263193841,0.225473357,0.195674947,0.174808159,0.157873995,0.084556752,1,fast
digital_insole_HC_20,0.019921079,0.041795427,0.069623264,0.145701226,0.272786409,0.458822266,0.662295063,0.79259732,0.900701894,0.960200142,1.00309684,1.028234357,1.050743116,1.072513861,1.10135777,1.133631813,1.167607913,1.199764965,1.231187506,1.26206145,1.289400299,1.311195374,1.329822494,1.342968835,1.352061808,1.357195027,1.35817393,1.35288345,1.340282043,1.319776145,1.289658447,1.256584886,1.224594445,1.194003683,1.163628194,1.131452393,1.097601483,1.062583575,1.027426878,0.992925261,0.959381299,0.928667931,0.903717842,0.883392636,0.868160454,0.857923469,0.852535159,0.850080368,0.851610347,0.855545419,0.859701338,0.865853046,0.875087811,0.886157427,0.898146903,0.911053867,0.924951754,0.939552902,0.955040578,0.972346519,0.990328952,1.008369419,1.027444531,1.04785224,1.068498218,1.088900861,1.109841659,1.129273454,1.14669171,1.162036549,1.175462291,1.186807639,1.196171706,1.202543577,1.20661218,1.208906424,1.20949217,1.208316055,1.20423315,1.196441587,1.183442453,1.166178594,1.145898621,1.1206818,1.088885701,1.04688945,0.998324719,0.936448375,0.868010726,0.791056789,0.71268583,0.633270514,0.559313488,0.488162515,0.426552243,0.365718088,0.304034901,0.243481886,0.18418267,0.096724884,0,fast
